Date,AAPL,MSFT,NFLX,GOOGL,AAPL_ma5,MSFT_ma5,NFLX_ma5,GOOGL_ma5,AAPL_ma10,MSFT_ma10,NFLX_ma10,GOOGL_ma10,AAPL_ma20,MSFT_ma20,NFLX_ma20,GOOGL_ma20,AAPL_return,MSFT_return,NFLX_return,GOOGL_return,AAPL_vol10,MSFT_vol10,NFLX_vol10,GOOGL_vol10,AAPL_rsi,AAPL_macd,AAPL_macd_signal,MSFT_rsi,MSFT_macd,MSFT_macd_signal,NFLX_rsi,NFLX_macd,NFLX_macd_signal,GOOGL_rsi,GOOGL_macd,GOOGL_macd_signal
2025-07-25,0.0005614197975087887,0.005539566378135463,-0.00022868282209487223,0.0052557345915569265,0.002553247624861732,0.0014518692035539126,-0.004634201048848352,0.00868200440282878,0.0012964601220754712,0.0020634538358035746,-0.005075582821777747,0.00701619524579763,0.0031506700070430883,0.0016336740917908543,-0.004881304974060374,0.005440564496252648,-1.3082778318618031,-0.44065774963845705,-1.0676157534433874,-0.48464066458997623,3.044786587784688,150.78814262474356,2.563410179469474,1.5396484365782095,49.9259371306567,0.0008343381224624318,0.0012884279370754099,51.08566186480664,-0.0007398480824221858,-0.0013420618474546506,49.95983936830416,-0.0048379060405387446,-0.00592249571432412,49.22544304610487,-0.0004067910608253596,-0.0005206770900039356
2025-07-28,0.0007948746335069146,-0.0023555209851178205,-0.004989465982060626,-0.003105864310356088,0.0014810485012399122,0.0009768455267879395,-0.009606496264865783,0.0026139401418466823,0.0025788288344612774,0.001887510420105698,-0.006927017635356825,0.005945302971693411,0.0031705129999704874,0.001667670636935653,-0.005760239063517436,0.0038475607568740633,0.4158293616186046,-1.425217575587686,20.818280605224807,-1.590947707927547,3.0024402570129003,150.7783089137957,7.350151047745385,1.5977070135226126,50.08517568440881,0.0007095586298536226,0.0011726540756310524,47.201834709014925,-0.0010840681453084308,-0.0012904631070254067,49.14145527085668,-0.0044647470866977955,-0.005630945988798855,46.050233733946484,-0.0011581831061322672,-0.000648178293229602
2025-07-29,-0.012987651582609505,0.00013658563818119696,-0.004988920035213895,0.016460681996079085,-0.0029237183101660457,0.0028823717030310725,-0.003600126632792544,0.004601510318481971,0.0010451812700765784,0.0013445299606235418,-0.007292787747707729,0.007349025694696964,0.0015041237111437678,0.0015262962161374626,-0.006614694808336502,0.005314745158443585,-17.339245253442254,-1.0579853200392375,-0.00010941989557466947,-6.299871582024092,5.940596535476589,151.09210371789035,7.3228547187386726,2.4734009094708496,41.66183405581981,-0.0004957499998845451,0.000838973260527933,48.5319609281209,-0.0011426016474739896,-0.0012608908151151232,49.141558156752474,-0.0041214622229805275,-0.00532904923563519,53.593673765222576,-0.0001728178168293763,-0.0005531061979495569
2025-07-30,-0.010507881543836084,0.0013071070651766714,0.013227887354483103,0.003984668093470534,-0.004792077495159042,0.0029062906704409473,0.0012805824677307065,0.0065586829165804605,-0.0005077364513410898,0.0015147813665347786,-0.005179695285030828,0.007214524800360988,0.00033292192273821073,0.0021304448781321204,-0.004253315034757022,0.005624629246628277,-0.19093290445932798,8.569871932235216,-3.6514530722310865,-0.757928128711819,5.85826039707534,151.47753748854188,7.332571636844069,2.3623529844208506,43.50289708288373,-0.0012366141369010756,0.00042385578104213136,49.17956538626394,-0.0010820651988978057,-0.0012251256918716597,52.58811706167547,-0.0023523460026794256,-0.004733708589044037,48.89879492081822,-0.0003940761172493961,-0.0005213001818095247
2025-07-31,-0.007079622090835236,0.03947470453976676,-0.020942347390971117,-0.023558769203535168,-0.0058437721572530245,0.008820488527228453,-0.003584305775171481,-0.00019270976655694216,-0.0011490801277375894,0.004259764468504646,-0.009182255498082636,0.004525259561549877,-0.0011325976919693392,0.004201729143974331,-0.004962615830429401,0.0036505115581554172,-0.32625600495200313,29.200054449580435,-2.5831966836241227,-6.912354216437672,5.890494747109567,153.5119542928955,7.290515819307998,2.963726152965972,46.03830824989135,-0.0015294913917384481,3.3186346486015433e-05,64.75325122329502,0.0020224035003687593,-0.000575619853423576,46.25597212649782,-0.0036653096160104725,-0.004520028794437325,40.46991087021487,-0.0027601330188524384,-0.0009690667492181075
2025-08-01,-0.0250035932739211,-0.01760072001226609,-0.0006900541756753586,-0.014434544563696416,-0.010956774771539002,0.004192431249148143,-0.0036765800458875785,-0.004130765597607611,-0.004201763573338635,0.002822150226351028,-0.004155390547367965,0.0022756194026105846,-0.002644029408185461,0.0025326327475233778,-0.005476550870355618,0.0026796801560203974,2.5317694861550497,-1.4458733818902978,-0.967049817157896,-0.3872963210009118,5.623943876038072,153.50644975959855,7.173190164160122,2.798611898211687,36.75190883408832,-0.0031713559861536273,-0.0006077221200419131,43.35655198175574,-0.00012139310692494331,-0.00048477450412384953,50.09169296137537,-0.003036647351548122,-0.004223352505859484,43.91859429240958,-0.003854568420419224,-0.0015461670834583307
2025-08-04,0.004792974350137147,0.021999259295981233,0.010693953831797387,0.031248285574688284,-0.010157154828212955,0.009063387305367954,-0.000539896083115976,0.0027400643794012634,-0.004338053163486522,0.005020116416077946,-0.005073196173990879,0.002677002260623973,-0.001561483725813001,0.00374485637864832,-0.004650449584788091,0.005005199629372581,-1.1916914220139811,-2.249906781123145,-16.497267038970055,-3.1648265684307937,5.59426678211096,153.46809783296607,9.005390277791689,2.3617685741796306,53.53212355948313,-0.00204464215722465,-0.0008951061274784606,54.5724698458156,0.0013593502721430256,-0.00011594954887047453,52.158624567575465,-0.0016013740286348003,-0.0036989568104145477,57.26682428167684,-0.001023890978465997,-0.001441711862459864
2025-08-05,-0.0021146907604691068,-0.014730087451690799,-0.01974397331317923,-0.0018970217900114994,-0.007982562663784876,0.006090052687393555,-0.003490906738709043,-0.0009314763778168533,-0.00545314048697546,0.004486212195212313,-0.0035455166857507937,0.0018350169703325592,-0.001681508463298975,0.0031188570003146733,-0.0050828361128554215,0.005597602561045118,-1.4412063587214057,-1.6695719730155485,-2.8462744111043876,-1.0607080278205125,5.54247316845808,9.81555643728854,9.007390038036224,2.338990332029667,50.20659574341673,-0.001689627204269116,-0.0010540103428365918,45.561248054979224,-0.0004259906987393049,-0.00017795777884424064,46.60141315868858,-0.0028867196130896227,-0.003536509370949563,48.28663546576617,-0.0014385255817725281,-0.0014410746063223969
2025-08-06,0.05090680618623611,-0.0053244351410633994,0.02666677017586605,0.0072943863065790815,0.004300374882229563,0.00476374424614554,-0.0008031301744324537,-0.00026953273519514376,-0.0002458513064647394,0.003835017458293244,0.00023872614664912639,0.0031445750906926584,0.0005947960504896321,0.002158942753982562,-0.004258000246840093,0.005314239030846208,-25.0729316729711,-0.6385333652277649,-2.3506283539223487,-4.845177923093264,9.150180179898406,9.790801773070573,9.01880291421555,2.4337981000094064,67.1007769654006,0.0028374085090858542,-0.00027572657245210255,47.93228848304497,-0.0010695990733835114,-0.0003562860377520948,54.55253779623749,-0.0001585781304099922,-0.002860923122841649,50.600050506216505,-0.0010137705586319868,-0.0013556137967843148
2025-08-07,0.03179364268982976,-0.007810398227357296,0.0016037732331148913,0.0021929111255085676,0.012075027838362562,-0.00469327630727927,0.003706093950384748,0.004880803330613604,0.0031156278405547687,0.002063606109974592,6.089408760663328e-05,0.002344046782028331,0.0018837312011872887,0.001970008108416449,-0.0027150060374986794,0.0051407909319167115,-0.37545398991410417,0.4668970548859759,-0.9398587372022151,-0.6993700315089292,9.099096197659836,9.741630365557393,9.018380156596432,2.5255408177270278,59.291305923962,0.0048271994185926795,0.0007448586257568539,47.34534201236311,-0.001759971931360297,-0.0006370232164737352,50.204985616594996,-1.866557809800974e-05,-0.0022924716138929217,49.282279463665034,-0.0010763876283522082,-0.0012997685630978936
2025-08-08,0.04235792328538146,0.002303907839930286,0.026491709938920804,0.024933817372051692,0.025547331150223073,-0.0007123507368399951,0.00914244677330398,0.012754475717763225,0.007295278189342036,0.001740040256154074,0.002732933363708201,0.004311855060077807,0.004295869155708754,0.0019017470459788243,-0.0011713247290347727,0.0056640251529377185,0.3322765088169979,-1.2949795609474102,15.518363938190873,10.370190557207001,9.176094695997731,9.77816128277275,10.422227653685285,4.828325438861033,61.92874990318497,0.007173876225189415,0.002030662145643366,50.026580812367655,-0.001473966456528737,-0.0008044118644847356,54.115521042485256,0.0020765277038414577,-0.0014186717503460458,54.9184545778409,0.000700909326757637,-0.0008996329851267876
2025-08-11,-0.008337416841468825,-0.0005171525785138131,0.005504971662105396,-0.0020851860429123015,0.02292125291190188,-0.005215633111739004,0.008104650339365582,0.006087781394243108,0.006382049041844462,0.0019238770968144747,0.0037823771281248033,0.004413922886822186,0.004480438938152869,0.0019056937584600864,-0.0015723202536160109,0.005179612929257798,-1.1968325213985698,-1.2244675631337154,-0.792200213772624,-1.083628832753447,9.098518290719586,9.768620565432661,7.646553778022473,4.83033509217537,46.394899774985184,0.004886614382914588,0.002601852593097611,49.272933597691676,-0.0014581326112627568,-0.00093515601384034,50.51309496738251,0.0020202410085911897,-0.0007308891985585986,48.081688728234404,-6.997121532445732e-05,-0.0007337006311663216
2025-08-12,0.010872441677679756,0.014316580058936212,0.0057210154787445955,0.011641772825326413,0.025518679399531653,0.000593700390386398,0.013197648097750347,0.008795540317310691,0.008768058367873388,0.003341876538889976,0.0048533706795206525,0.003932031969746919,0.004906619818974983,0.002343203249756759,-0.0012197085340935388,0.005640528832221941,-2.304053987513515,-28.683474188756882,0.03924521866776942,-6.583085914514747,7.889683533806318,13.993901824383109,7.6474278505803195,4.862432129810289,51.37239119484459,0.004571322572028334,0.0029957465888837556,53.260213676981174,-0.00024579257781034503,-0.0007972833266343411,50.54958924020037,0.0019703533209493355,-0.00019064069465701177,51.3924353927725,0.0004218879986339647,-0.0005025829052062643
2025-08-13,0.01602441991019199,-0.016363020350273483,-0.017008428597815373,-0.0067866118268749,0.01854220214432283,-0.0016140166514556186,0.004462608343014063,0.005979340690619894,0.011421288513276196,0.0015748637973449608,0.0018297390842908045,0.0028549039777123753,0.005456776030967553,0.0015448225819398697,-0.0016749781003700115,0.005034714389036682,0.4738565986597867,-2.1429419793632842,-3.9729737073788964,-1.582953466684282,7.918016813916268,13.68025148776543,7.658113807800799,4.855201891514158,52.64246236325723,0.004683188247893034,0.0033332349206856115,45.32499816988938,-0.001740527996463385,-0.00098593226060015,46.651666395301056,9.563833083826314e-05,-0.0001333848895579568,47.05430707132742,-0.0006676306293364248,-0.0005355924500322965
2025-08-14,-0.0023571895917441354,0.003649715185283675,0.02168652523844683,0.00485242471261893,0.011712035688008049,0.0006780060310725755,0.00847915874408045,0.006511243408041966,0.011893531763185305,-0.0020076351381033476,0.006092626347232599,0.005696023369327785,0.005372225817723858,0.0011260646652006489,-0.0015448145754250187,0.005110641465438831,-1.1470998391801313,-1.2230465468572662,-2.2750457876650834,-1.7149995957339694,7.893080946138344,8.703278683089883,7.654064992731592,4.486955696401793,47.841340970170194,0.003251123409764854,0.0033168126185014603,50.50530965289858,-0.0012953243871988039,-0.001047810685919881,53.25950087572132,0.0017125315838623198,0.00023579840512609853,49.929077913482104,-0.0005851636124380886,-0.0005455066825134549
2025-08-15,-0.005112133549474374,-0.004421230659529152,0.006817946446037615,0.004730420043013828,0.0022180243210368823,-0.0006670216688193121,0.0045444060455038125,0.002470563942234394,0.013882677735629978,-0.0006896862028296536,0.006843426409403897,0.007612519829998809,0.004840457081145671,0.0010662320117606871,0.0013440179310179657,0.004944069616304697,1.1687409308861727,-2.211390597643446,-0.6856136992407407,-0.02514303195427725,7.79932048888455,8.681553139845928,7.656793478514981,4.4945797608073015,47.14731239966176,0.0018723178401330708,0.003027913662827783,48.509158301615024,-0.0015755927449144854,-0.001153367097718802,50.66276945356743,0.0017737148091008046,0.0005433816859210398,49.89849322008423,-0.0005236167368031829,-0.0005411286933714005
2025-08-18,-0.0030225698834628334,-0.005901995633061485,0.004955821373276548,-0.001961716078753062,0.0032809937126380808,-0.0017439902797288464,0.004434575987738043,0.0024952579350662417,0.01310112331226998,-0.0034798116957339255,0.006269613163551813,0.004291519664654675,0.0043815350743917295,0.0007701523601720106,0.0005982084947804666,0.003484260962639324,-0.4087459073181662,0.3349214477966256,-0.27312110581966775,-1.4147023014690299,7.824221994983211,8.780251579181922,5.550391812992973,4.436300274710831,47.76625826335792,0.0009374089502158364,0.002609812720305394,48.1332791296811,-0.0018953444447750547,-0.0013017625671300527,50.3317935169237,0.0016528915204024296,0.0007652836528173178,48.15598880656472,-0.0010032747244460918,-0.0006335578995863389
2025-08-19,-0.001429259958971918,-0.014175136000177835,-0.024849562887502397,-0.009483993492782505,0.0008206533853077457,-0.007442333491551656,-0.0016795396855113554,-0.0017298953285555419,0.0131696663924197,-0.003424316550582629,0.005759054206119496,0.003532822494377574,0.003858262952722119,0.0005309478223148422,0.0011067687601843512,0.0026839197323550667,-0.5271374975342261,1.4017530478627114,-6.014216820141981,3.8345393074470167,7.849716826478908,8.916823102241027,5.82359643215685,4.675796562823511,48.26377723160248,0.0003213493985282081,0.002152120055949957,45.98915985256228,-0.002784228404780223,-0.001598255734660087,45.237577106437826,-0.0008382444618638771,0.0004445780298810789,46.20288721610888,-0.0019677095258615906,-0.0009003882248413892
2025-08-20,-0.019734572779050663,-0.00794472392905854,-0.00023888239234681752,-0.011162374947880749,-0.0063311451525407845,-0.005758674207308667,0.0016743695555823557,-0.0026050479527567117,0.006105528495891022,-0.003686345429382143,0.0030684889492982093,0.0016871463689315913,0.0029298385947131413,7.433601445555049e-05,0.0016536075479736678,0.002415860729812125,12.807546104661013,-0.43953102608970607,-0.9903868573693521,0.17696990791648304,4.302354150043773,8.924191183478626,5.782866216983017,4.404063159636063,43.17563946987561,-0.0016252333173419212,0.0013966493812915814,47.87238568620028,-0.0029519054343840976,-0.0018689856746048892,49.75930289076918,-0.0008171913661699238,0.00019222415067087834,45.75696638336152,-0.002834784776655228,-0.001287267535204157
2025-08-21,-0.004911289931109564,-0.0012874574564821772,-0.006302229669303161,0.0021572981134894142,-0.0068419652204138705,-0.006746108735661838,-0.003923381425967642,-0.0031440732725826147,0.0024350352337970892,-0.0030340513522946312,0.002277888659056404,0.001683585067729676,0.002775331537175929,-0.0004852226211600197,0.0011693913733315186,0.002013815924879003,-0.7511326955948512,-0.837948119031149,25.382143980513103,-1.19326515401626,4.316175160661359,8.869087620995193,9.871901976425486,4.417120006309072,47.96002892090962,-0.001949328456523024,0.0007274538137286605,49.88318525843914,-0.0025185723864393434,-0.00199890301697178,48.692564995242776,-0.0012750698760681028,-0.00010123465467691789,49.89027859601134,-0.002419273976493589,-0.0015136688234620435
2025-08-22,0.012716766064777785,0.005929757278004377,-0.0012932545526527228,0.031739656259777815,-0.0032761852975634388,-0.004675911148155132,-0.00554562162570571,0.002257773970770183,-0.0005290804882632782,-0.002671466408487222,-0.0005006077901009487,0.0023641689565022882,0.0033830988505393787,-0.000465713076166574,0.0011161627868036261,0.003338012008290048,-3.589292475735555,-5.6057889122074185,-0.7947941251725728,13.712689016558379,4.540245721099256,8.84760705067239,8.787051414286477,5.317207384869707,53.02527893186521,-0.0007748078911779107,0.00042700147274734625,52.04297530559947,-0.0015746325280456435,-0.0019140489191865528,49.65280507606141,-0.0012196995269271183,-0.000324927629126958,57.61511302424491,0.0002936849809038475,-0.0011521980625888652
